;CO2;CO;T кат
17.07.2019 14:01:38;0.107782162726;0.0785266831517;653.28125
17.07.2019 14:01:39;0.107782162726;0.0785266831517;653.390625
17.07.2019 14:01:40;0.107782162726;0.0788650363684;653.421875
17.07.2019 14:01:41;0.107782162726;0.0788650363684;653.578125
17.07.2019 14:01:42;0.107782162726;0.0788650363684;653.671875
17.07.2019 14:01:43;0.107782162726;0.0768365487456;653.78125
17.07.2019 14:01:44;0.107782162726;0.0768365487456;653.875
17.07.2019 14:01:45;0.107782162726;0.0768365487456;654.09375
17.07.2019 14:01:46;0.107782162726;0.068389877677;654.171875
17.07.2019 14:01:47;0.107782162726;0.068389877677;654.390625
17.07.2019 14:01:48;0.107782162726;0.068389877677;654.515625
17.07.2019 14:01:49;0.107782162726;0.0765014216304;654.640625
17.07.2019 14:01:50;0.107782162726;0.0765014216304;654.8125
17.07.2019 14:01:51;0.107782162726;0.0820761397481;655.0625
17.07.2019 14:01:52;0.107782162726;0.0820761397481;655.09375
17.07.2019 14:01:53;0.107782162726;0.0820761397481;655.46875
17.07.2019 14:01:54;0.107782162726;0.0852872431278;655.6875
17.07.2019 14:01:55;0.107782162726;0.0852872431278;655.765625
17.07.2019 14:01:56;0.107782162726;0.0852872431278;655.953125
17.07.2019 14:01:57;0.107782162726;0.0891718193889;656.140625
17.07.2019 14:01:58;0.107782162726;0.0891718193889;656.5
17.07.2019 14:01:59;0.107782162726;0.0851156488061;656.625
17.07.2019 14:02:00;0.107782162726;0.0851156488061;656.953125
17.07.2019 14:02:01;0.107782162726;0.0851156488061;657.15625
17.07.2019 14:02:02;0.107782162726;0.0901852622628;657.3125
17.07.2019 14:02:03;0.107782162726;0.0901852622628;657.59375
17.07.2019 14:02:04;0.107782162726;0.0901852622628;657.84375
17.07.2019 14:02:05;0.107782162726;0.0800508707762;658.078125
17.07.2019 14:02:06;0.107782162726;0.0800508707762;658.203125
17.07.2019 14:02:07;0.107782162726;0.0800508707762;658.515625
17.07.2019 14:02:08;0.107782162726;0.0819101855159;658.5
17.07.2019 14:02:09;0.107782162726;0.0819101855159;658.765625
17.07.2019 14:02:10;0.107782162726;0.0874832943082;658.9375
17.07.2019 14:02:11;0.107782162726;0.0874832943082;659.078125
17.07.2019 14:02:12;0.107782162726;0.0874832943082;659.1875
17.07.2019 14:02:13;0.107782162726;0.0878208354115;659.3125
17.07.2019 14:02:14;0.107782162726;0.0878208354115;659.46875
17.07.2019 14:02:15;0.107782162726;0.0878208354115;659.8125
17.07.2019 14:02:16;0.107782162726;0.0792033821344;659.9375
17.07.2019 14:02:17;0.107782162726;0.0792033821344;659.984375
17.07.2019 14:02:18;0.107782162726;0.0792033821344;660.203125
17.07.2019 14:02:19;0.107782162726;0.070248387754;660.28125
17.07.2019 14:02:20;0.107782162726;0.070248387754;660.46875
17.07.2019 14:02:21;0.107782162726;0.0687290355563;660.59375
17.07.2019 14:02:22;0.107782162726;0.0687290355563;660.765625
17.07.2019 14:02:23;0.107782162726;0.0687290355563;660.9375
17.07.2019 14:02:24;0.107782162726;0.060451541096;660.953125
17.07.2019 14:02:25;0.107782162726;0.060451541096;661.1875
17.07.2019 14:02:26;0.107782162726;0.060451541096;661.265625
17.07.2019 14:02:27;0.107782162726;0.0525099821389;661.421875
17.07.2019 14:02:28;0.107782162726;0.0525099821389;661.671875
17.07.2019 14:02:29;0.156279608607;0.0481071211398;661.78125
17.07.2019 14:02:30;0.156279608607;0.0481071211398;661.875
17.07.2019 14:02:31;0.156279608607;0.0481071211398;661.984375
17.07.2019 14:02:32;0.215558722615;0.0549818910658;662.28125
17.07.2019 14:02:33;0.215558722615;0.0549818910658;662.1875
17.07.2019 14:02:34;0.215558722615;0.0549818910658;662.328125
17.07.2019 14:02:35;0.280237525702;0.0432506464422;662.40625
17.07.2019 14:02:36;0.280237525702;0.0432506464422;662.453125
17.07.2019 14:02:37;0.280237525702;0.0432506464422;662.65625
17.07.2019 14:02:38;0.339515030384;0.0425230190158;662.71875
17.07.2019 14:02:39;0.339515030384;0.0425230190158;662.71875
17.07.2019 14:02:40;0.431129515171;0.0445484369993;662.71875
17.07.2019 14:02:41;0.431129515171;0.0445484369993;662.71875
17.07.2019 14:02:42;0.431129515171;0.0445484369993;662.71875
17.07.2019 14:02:43;0.571249485016;0.0465606562793;662.734375
17.07.2019 14:02:44;0.571249485016;0.0465606562793;662.734375
17.07.2019 14:02:45;0.727531552315;0.0458130948246;662.71875
17.07.2019 14:02:46;0.727531552315;0.0458130948246;662.6875
17.07.2019 14:02:47;0.727531552315;0.0458130948246;662.6875
17.07.2019 14:02:48;0.921543776989;0.0450860410929;662.65625
17.07.2019 14:02:50;0.921543776989;0.0450860410929;662.65625
17.07.2019 14:02:51;1.19638240337;0.045752748847;662.59375
17.07.2019 14:02:52;1.19638240337;0.045752748847;662.65625
17.07.2019 14:02:53;1.19638240337;0.045752748847;662.6875
17.07.2019 14:02:54;1.49278926849;0.0331546999514;662.578125
17.07.2019 14:02:55;1.49278926849;0.0331546999514;662.71875
17.07.2019 14:02:56;1.49278926849;0.0331546999514;662.65625
17.07.2019 14:02:57;1.81613826752;0.0429363846779;662.578125
17.07.2019 14:02:58;1.81613826752;0.0429363846779;662.453125
17.07.2019 14:02:59;2.25266194344;0.0436724089086;662.40625
17.07.2019 14:03:00;2.25266194344;0.0436724089086;662.453125
17.07.2019 14:03:01;2.25266194344;0.0436724089086;662.328125
17.07.2019 14:03:02;2.74306964874;0.0396495573223;662.28125
17.07.2019 14:03:03;2.74306964874;0.0396495573223;662.203125
17.07.2019 14:03:04;2.74306964874;0.0396495573223;662.15625
17.07.2019 14:03:05;3.33048200607;0.0464154481888;662.234375
17.07.2019 14:03:06;3.33048200607;0.0464154481888;662.09375
17.07.2019 14:03:07;3.33048200607;0.0464154481888;661.96875
17.07.2019 14:03:08;4.01490879059;0.0416695512831;661.875
17.07.2019 14:03:09;4.01490879059;0.0416695512831;661.890625
17.07.2019 14:03:10;4.75321960449;0.0542896538973;661.75
17.07.2019 14:03:11;4.75321960449;0.0542896538973;661.78125
17.07.2019 14:03:12;4.75321960449;0.0542896538973;661.59375
17.07.2019 14:03:13;5.54542255402;0.0477879047394;661.546875
17.07.2019 14:03:14;5.54542255402;0.0477879047394;661.546875
17.07.2019 14:03:15;5.54542255402;0.0477879047394;661.5
17.07.2019 14:03:16;6.41846323013;0.0523067265749;661.453125
17.07.2019 14:03:17;6.41846323013;0.0523067265749;661.359375
17.07.2019 14:03:18;7.27533388138;0.0553632415831;661.359375
17.07.2019 14:03:19;7.27533388138;0.0553632415831;661.421875
17.07.2019 14:03:20;7.27533388138;0.0553632415831;661.359375
17.07.2019 14:03:21;8.21304225922;0.0498418174684;661.3125
17.07.2019 14:03:22;8.21304225922;0.0498418174684;661.265625
17.07.2019 14:03:23;8.21304225922;0.0498418174684;661.046875
17.07.2019 14:03:24;9.14537334442;0.0514336898923;661.125
17.07.2019 14:03:25;9.14537334442;0.0514336898923;661.09375
17.07.2019 14:03:26;9.14537334442;0.0514336898923;660.96875
17.07.2019 14:03:27;10.0992450714;0.0483904518187;660.828125
17.07.2019 14:03:28;10.0992450714;0.0483904518187;660.828125
17.07.2019 14:03:29;10.8914451599;0.0456073358655;660.828125
17.07.2019 14:03:30;10.8914451599;0.0456073358655;660.90625
17.07.2019 14:03:31;10.8914451599;0.0456073358655;660.875
17.07.2019 14:03:32;11.6082038879;0.0447939001024;660.828125
17.07.2019 14:03:33;11.6082038879;0.0447939001024;660.828125
17.07.2019 14:03:34;11.6082038879;0.0447939001024;660.625
17.07.2019 14:03:35;12.3087892532;0.0509696602821;660.640625
17.07.2019 14:03:36;12.3087892532;0.0509696602821;660.578125
17.07.2019 14:03:37;12.3087892532;0.0509696602821;660.5625
17.07.2019 14:03:38;12.9231567383;0.0525646805763;660.359375
17.07.2019 14:03:39;12.9231567383;0.0525646805763;660.515625
17.07.2019 14:03:40;13.3919992447;0.0543644838035;660.46875
17.07.2019 14:03:41;13.3919992447;0.0543644838035;660.28125
17.07.2019 14:03:42;13.3919992447;0.0543644838035;660.21875
17.07.2019 14:03:43;13.790807724;0.052709877491;660.21875
17.07.2019 14:03:44;13.790807724;0.052709877491;660.28125
17.07.2019 14:03:45;14.1033782959;0.0535727068782;659.96875
17.07.2019 14:03:46;14.1033782959;0.0535727068782;660.046875
17.07.2019 14:03:47;14.1033782959;0.0535727068782;660.046875
17.07.2019 14:03:48;14.4213418961;0.0491766482592;659.96875
17.07.2019 14:03:49;14.4213418961;0.0491766482592;660.046875
17.07.2019 14:03:50;14.4213418961;0.0491766482592;659.890625
17.07.2019 14:03:51;14.5183401108;0.0417178720236;659.96875
17.07.2019 14:03:52;14.5183401108;0.0417178720236;659.859375
17.07.2019 14:03:53;14.5183401108;0.0417178720236;659.734375
17.07.2019 14:03:54;14.6153411865;0.0413563773036;659.828125
17.07.2019 14:03:55;14.6153411865;0.0413563773036;659.640625
17.07.2019 14:03:56;14.674621582;0.045019235462;659.703125
17.07.2019 14:03:57;14.674621582;0.045019235462;659.703125
17.07.2019 14:03:58;14.7662334442;0.0470470823348;659.578125
17.07.2019 14:03:59;14.7662334442;0.0470470823348;659.609375
17.07.2019 14:04:00;14.7662334442;0.0470470823348;659.640625
17.07.2019 14:04:01;14.7662334442;0.0467095337808;659.578125
17.07.2019 14:04:02;14.7662334442;0.0467095337808;659.515625
17.07.2019 14:04:03;14.863237381;0.0488832369447;659.5
17.07.2019 14:04:04;14.863237381;0.0488832369447;659.375
17.07.2019 14:04:05;14.863237381;0.0488832369447;659.375
17.07.2019 14:04:07;14.863237381;0.0488832369447;659.203125
17.07.2019 14:04:08;14.8740148544;0.0500240810215;659.265625
17.07.2019 14:04:09;14.8740148544;0.0500240810215;659.265625
17.07.2019 14:04:10;14.8740148544;0.0476588495076;659.34375
17.07.2019 14:04:11;14.8740148544;0.0476588495076;659.21875
17.07.2019 14:04:12;14.8740148544;0.0476588495076;659.265625
17.07.2019 14:04:13;14.8740148544;0.0485039241612;659.171875
17.07.2019 14:04:14;14.8740148544;0.0485039241612;659.171875
17.07.2019 14:04:15;14.8740148544;0.0464762412012;659.15625
17.07.2019 14:04:16;14.8740148544;0.0464762412012;659.03125
17.07.2019 14:04:17;14.8740148544;0.0464762412012;659.171875
17.07.2019 14:04:18;14.8686246872;0.04091918841;659.015625
17.07.2019 14:04:19;14.8686246872;0.04091918841;658.921875
17.07.2019 14:04:20;14.8686246872;0.04091918841;658.984375
17.07.2019 14:04:21;14.658457756;0.0302178524435;658.890625
17.07.2019 14:04:22;14.658457756;0.0302178524435;658.921875
17.07.2019 14:04:23;14.658457756;0.0302178524435;658.796875
17.07.2019 14:04:24;14.4267320633;0.0309114381671;658.9375
17.07.2019 14:04:25;14.4267320633;0.0309114381671;658.859375
17.07.2019 14:04:26;14.4267320633;0.0309114381671;658.875
17.07.2019 14:04:27;14.2219266891;0.0269458405674;658.859375
17.07.2019 14:04:28;14.2219266891;0.0269458405674;658.875
17.07.2019 14:04:29;13.8985891342;0.0382827967405;658.765625
17.07.2019 14:04:30;13.8985891342;0.0382827967405;658.859375
17.07.2019 14:04:31;13.8985891342;0.0382827967405;658.65625
17.07.2019 14:04:32;13.5914020538;0.0352038480341;658.640625
17.07.2019 14:04:33;13.5914020538;0.0352038480341;658.65625
17.07.2019 14:04:34;13.2572813034;0.034764520824;658.546875
17.07.2019 14:04:35;13.2572813034;0.034764520824;658.59375
17.07.2019 14:04:36;13.2572813034;0.034764520824;658.546875
17.07.2019 14:04:37;12.9635820389;0.0302819088101;658.515625
17.07.2019 14:04:38;12.9635820389;0.0302819088101;658.546875
17.07.2019 14:04:39;12.9635820389;0.0302819088101;658.515625
17.07.2019 14:04:40;12.6402244568;0.0250639505684;658.546875
17.07.2019 14:04:41;12.6402244568;0.0250639505684;658.296875
17.07.2019 14:04:42;12.6402244568;0.0250639505684;658.359375
17.07.2019 14:04:43;12.3141889572;0.028477460146;658.296875
17.07.2019 14:04:44;12.3141889572;0.028477460146;658.3125
17.07.2019 14:04:45;11.9423246384;0.0274972468615;658.28125
17.07.2019 14:04:46;11.9423246384;0.0274972468615;658.203125
17.07.2019 14:04:47;11.9423246384;0.0274972468615;658.296875
17.07.2019 14:04:48;11.6998243332;0.0277242735028;658.3125
17.07.2019 14:04:49;11.6998243332;0.0277242735028;658.125
17.07.2019 14:04:50;11.6998243332;0.0277242735028;658.078125
17.07.2019 14:04:51;11.2579059601;0.0395087786019;658.109375
17.07.2019 14:04:52;11.2579059601;0.0395087786019;658.03125
17.07.2019 14:04:53;11.2579059601;0.0395087786019;658.03125
17.07.2019 14:04:54;10.8645048141;0.0306696929038;658.03125
17.07.2019 14:04:55;10.8645048141;0.0306696929038;658.125
17.07.2019 14:04:56;10.3040342331;0.0217765197158;658.03125
17.07.2019 14:04:57;10.3040342331;0.0217765197158;657.84375
17.07.2019 14:04:58;10.3040342331;0.0217765197158;657.84375
17.07.2019 14:04:59;9.74356079102;0.0285940729082;657.75
17.07.2019 14:05:00;9.74356079102;0.0285940729082;657.828125
17.07.2019 14:05:01;9.74356079102;0.0285940729082;657.796875
17.07.2019 14:05:02;9.32859611511;0.0238931328058;657.71875
17.07.2019 14:05:03;9.32859611511;0.0238931328058;657.71875
17.07.2019 14:05:04;8.81124305725;0.0285231173038;657.828125
17.07.2019 14:05:05;8.81124305725;0.0285231173038;657.84375
17.07.2019 14:05:06;8.81124305725;0.0285231173038;657.6875
17.07.2019 14:05:07;8.26693630219;0.0197404939681;657.796875
17.07.2019 14:05:08;8.26693630219;0.0197404939681;657.71875
17.07.2019 14:05:09;8.26693630219;0.0197404939681;657.59375
17.07.2019 14:05:10;7.74957990646;0.0230186991394;657.609375
17.07.2019 14:05:11;7.74957990646;0.0230186991394;657.53125
17.07.2019 14:05:12;7.74957990646;0.0230186991394;657.34375
17.07.2019 14:05:13;7.1675491333;0.0304257329553;657.34375
17.07.2019 14:05:14;6.5855255127;0.0195843931288;657.421875
17.07.2019 14:05:15;6.5855255127;0.0195843931288;657.421875
