;CO2;CO;T кат
17.07.2019 12:57:42;0.323349744081;0.0385286994278;653.75
17.07.2019 12:57:43;0.323349744081;0.0385286994278;653.609375
17.07.2019 12:57:44;0.323349744081;0.0316013842821;653.75
17.07.2019 12:57:46;0.323349744081;0.0316013842821;653.875
17.07.2019 12:57:47;0.323349744081;0.0316013842821;653.875
17.07.2019 12:57:48;0.323349744081;0.0405571870506;653.90625
17.07.2019 12:57:49;0.323349744081;0.0405571870506;653.984375
17.07.2019 12:57:50;0.323349744081;0.0405571870506;653.984375
17.07.2019 12:57:51;0.323349744081;0.0327840000391;654.109375
17.07.2019 12:57:52;0.323349744081;0.0327840000391;654.328125
17.07.2019 12:57:53;0.323349744081;0.0327840000391;654.515625
17.07.2019 12:57:54;0.323349744081;0.0380195640028;654.640625
17.07.2019 12:57:55;0.323349744081;0.0380195640028;654.640625
17.07.2019 12:57:56;0.323349744081;0.0263634063303;654.78125
17.07.2019 12:57:57;0.323349744081;0.0263634063303;655.0
17.07.2019 12:57:58;0.323349744081;0.0263634063303;655.078125
17.07.2019 12:57:59;0.323349744081;0.0376852415502;655.140625
17.07.2019 12:58:00;0.323349744081;0.0376852415502;655.46875
17.07.2019 12:58:01;0.323349744081;0.0376852415502;655.625
17.07.2019 12:58:02;0.323349744081;0.0365026257932;655.734375
17.07.2019 12:58:03;0.323349744081;0.0365026257932;655.875
17.07.2019 12:58:04;0.323349744081;0.0474845021963;656.140625
17.07.2019 12:58:05;0.323349744081;0.0474845021963;656.296875
17.07.2019 12:58:06;0.323349744081;0.0474845021963;656.375
17.07.2019 12:58:07;0.323349744081;0.0420773476362;656.796875
17.07.2019 12:58:08;0.323349744081;0.0420773476362;656.875
17.07.2019 12:58:09;0.323349744081;0.0420773476362;657.109375
17.07.2019 12:58:10;0.323349744081;0.0481579788029;657.125
17.07.2019 12:58:11;0.323349744081;0.0481579788029;657.390625
17.07.2019 12:58:12;0.323349744081;0.0481579788029;657.65625
17.07.2019 12:58:13;0.323349744081;0.045287642628;657.78125
17.07.2019 12:58:14;0.323349744081;0.045287642628;658.0
17.07.2019 12:58:15;0.323349744081;0.0469777807593;658.21875
17.07.2019 12:58:16;0.323349744081;0.0469777807593;658.390625
17.07.2019 12:58:17;0.323349744081;0.0469777807593;658.53125
17.07.2019 12:58:18;0.323349744081;0.0363310351968;658.703125
