;CO2;CO;T кат
07.05.2019 15:33:32;7.82896904639e-07;0.113531462848;648.921875
07.05.2019 15:33:33;7.82896904639e-07;0.113531462848;648.96875
07.05.2019 15:33:34;7.82896904639e-07;0.115561373532;649.15625
07.05.2019 15:33:35;7.82896904639e-07;0.115561373532;649.15625
07.05.2019 15:33:36;7.82896904639e-07;0.115561373532;649.21875
07.05.2019 15:33:37;7.82896904639e-07;0.107777349651;649.390625
07.05.2019 15:33:38;7.82896904639e-07;0.107777349651;649.59375
07.05.2019 15:33:39;7.82896904639e-07;0.107777349651;649.640625
07.05.2019 15:33:40;7.82896904639e-07;0.110146924853;649.71875
07.05.2019 15:33:41;7.82896904639e-07;0.116745755076;649.875
07.05.2019 15:33:42;7.82896904639e-07;0.116745755076;650.203125
07.05.2019 15:33:43;7.82896904639e-07;0.116745755076;650.375
07.05.2019 15:33:44;7.82896904639e-07;0.0996576994658;650.421875
07.05.2019 15:33:45;7.82896904639e-07;0.0996576994658;650.609375
07.05.2019 15:33:46;7.82896904639e-07;0.0996576994658;650.671875
07.05.2019 15:33:47;7.82896904639e-07;0.0927200168371;650.96875
07.05.2019 15:33:48;7.82896904639e-07;0.0927200168371;651.109375
07.05.2019 15:33:49;7.82896904639e-07;0.105241574347;651.265625
07.05.2019 15:33:50;7.82896904639e-07;0.105241574347;651.40625
07.05.2019 15:33:51;7.82896904639e-07;0.105241574347;651.6875
07.05.2019 15:33:52;7.82896904639e-07;0.11454641819;651.828125
07.05.2019 15:33:53;7.82896904639e-07;0.11454641819;652.078125
07.05.2019 15:33:54;7.82896904639e-07;0.11454641819;652.078125
07.05.2019 15:33:55;7.82896904639e-07;0.10980887711;652.359375
07.05.2019 15:33:56;7.82896904639e-07;0.10980887711;652.359375
07.05.2019 15:33:58;7.82896904639e-07;0.10980887711;652.84375
07.05.2019 15:33:59;7.82896904639e-07;0.113023176789;652.84375
07.05.2019 15:34:00;7.82896904639e-07;0.113023176789;653.15625
07.05.2019 15:34:01;7.82896904639e-07;0.12436196208;653.15625
07.05.2019 15:34:02;7.82896904639e-07;0.12436196208;653.578125
07.05.2019 15:34:03;7.82896904639e-07;0.12436196208;653.671875
07.05.2019 15:34:04;7.82896904639e-07;0.132143557072;653.8125
07.05.2019 15:34:05;7.82896904639e-07;0.132143557072;654.03125
07.05.2019 15:34:06;7.82896904639e-07;0.132143557072;654.03125
07.05.2019 15:34:07;7.82896904639e-07;0.139418497682;654.328125
07.05.2019 15:34:08;7.82896904639e-07;0.139418497682;654.265625
07.05.2019 15:34:09;7.82896904639e-07;0.139418497682;654.46875
07.05.2019 15:34:10;7.82896904639e-07;0.15058785677;654.671875
07.05.2019 15:34:11;7.82896904639e-07;0.15058785677;654.671875
07.05.2019 15:34:12;7.82896904639e-07;0.156337112188;654.9375
07.05.2019 15:34:13;7.82896904639e-07;0.156337112188;655.21875
07.05.2019 15:34:14;7.82896904639e-07;0.156337112188;655.296875
07.05.2019 15:34:15;7.82896904639e-07;0.172416672111;655.296875
07.05.2019 15:34:16;7.82896904639e-07;0.172416672111;655.46875
07.05.2019 15:34:17;7.82896904639e-07;0.172416672111;655.46875
07.05.2019 15:34:18;7.82896904639e-07;0.19017598033;655.765625
07.05.2019 15:34:19;7.82896904639e-07;0.19017598033;655.765625
07.05.2019 15:34:20;0.0916120633483;0.211159944534;656.109375
07.05.2019 15:34:21;0.0916120633483;0.211159944534;656.109375
07.05.2019 15:34:22;0.0916120633483;0.211159944534;656.171875
07.05.2019 15:34:23;0.107782162726;0.21515789628;656.171875
07.05.2019 15:34:24;0.107782162726;0.21515789628;656.515625
07.05.2019 15:34:25;0.107782162726;0.21515789628;656.515625
07.05.2019 15:34:26;0.242507278919;0.223793640733;656.578125
07.05.2019 15:34:27;0.242507278919;0.223793640733;656.578125
07.05.2019 15:34:28;0.377237230539;0.224308118224;656.609375
07.05.2019 15:34:29;0.377237230539;0.224308118224;656.796875
07.05.2019 15:34:30;0.377237230539;0.224308118224;656.796875
07.05.2019 15:34:31;0.565861046314;0.22597232461;656.9375
07.05.2019 15:34:32;0.565861046314;0.22597232461;656.9375
07.05.2019 15:34:33;0.565861046314;0.22597232461;656.953125
