;CO2;CO;T кат
12.07.2019 11:56:03;7.82896904639e-07;0.122724995017;648.828125
12.07.2019 11:56:04;7.82896904639e-07;0.122724995017;648.640625
12.07.2019 11:56:05;7.82896904639e-07;0.122724995017;648.640625
12.07.2019 11:56:06;7.82896904639e-07;0.116304025054;648.75
12.07.2019 11:56:07;7.82896904639e-07;0.116304025054;648.78125
12.07.2019 11:56:08;7.82896904639e-07;0.116304025054;648.78125
12.07.2019 11:56:09;7.82896904639e-07;0.11494859308;648.953125
12.07.2019 11:56:10;7.82896904639e-07;0.11494859308;648.890625
12.07.2019 11:56:11;7.82896904639e-07;0.116976909339;648.890625
12.07.2019 11:56:12;7.82896904639e-07;0.116976909339;649.0
12.07.2019 11:56:13;7.82896904639e-07;0.118163108826;649.140625
12.07.2019 11:56:14;7.82896904639e-07;0.118163108826;649.25
12.07.2019 11:56:15;7.82896904639e-07;0.118163108826;649.296875
12.07.2019 11:56:16;7.82896904639e-07;0.113768838346;649.609375
12.07.2019 11:56:17;7.82896904639e-07;0.113768838346;649.75
12.07.2019 11:56:18;7.82896904639e-07;0.113768838346;649.921875
12.07.2019 11:56:19;7.82896904639e-07;0.110385902226;650.046875
12.07.2019 11:56:20;7.82896904639e-07;0.110385902226;650.28125
12.07.2019 11:56:21;7.82896904639e-07;0.110385902226;650.59375
12.07.2019 11:56:22;7.82896904639e-07;0.118163108826;650.765625
12.07.2019 11:56:23;7.82896904639e-07;0.118163108826;650.78125
12.07.2019 11:56:24;7.82896904639e-07;0.117316164076;651.125
12.07.2019 11:56:25;7.82896904639e-07;0.117316164076;651.3125
12.07.2019 11:56:26;7.82896904639e-07;0.117316164076;651.3125
12.07.2019 11:56:27;7.82896904639e-07;0.11275266856;651.859375
12.07.2019 11:56:28;7.82896904639e-07;0.11275266856;652.046875
12.07.2019 11:56:29;7.82896904639e-07;0.11275266856;652.296875
12.07.2019 11:56:30;7.82896904639e-07;0.118502371013;652.5625
12.07.2019 11:56:31;7.82896904639e-07;0.118502371013;652.65625
12.07.2019 11:56:32;7.82896904639e-07;0.118502371013;652.78125
12.07.2019 11:56:33;7.82896904639e-07;0.124076396227;653.078125
12.07.2019 11:56:34;7.82896904639e-07;0.124076396227;653.3125
12.07.2019 11:56:35;7.82896904639e-07;0.124076396227;653.546875
12.07.2019 11:56:37;7.82896904639e-07;0.117993079126;653.671875
12.07.2019 11:56:38;7.82896904639e-07;0.117993079126;653.875
12.07.2019 11:56:39;7.82896904639e-07;0.125601053238;653.90625
12.07.2019 11:56:40;7.82896904639e-07;0.125601053238;653.90625
12.07.2019 11:56:41;7.82896904639e-07;0.125601053238;654.21875
12.07.2019 11:56:42;7.82896904639e-07;0.157201454043;654.21875
12.07.2019 11:56:43;7.82896904639e-07;0.157201454043;654.75
12.07.2019 11:56:44;7.82896904639e-07;0.157201454043;654.75
12.07.2019 11:56:45;7.82896904639e-07;0.205534413457;655.140625
12.07.2019 11:56:46;7.82896904639e-07;0.205534413457;655.359375
12.07.2019 11:56:47;7.82896904639e-07;0.268909275532;655.46875
12.07.2019 11:56:48;7.82896904639e-07;0.268909275532;655.46875
12.07.2019 11:56:49;7.82896904639e-07;0.268909275532;655.671875
12.07.2019 11:56:50;7.82896904639e-07;0.402075141668;655.859375
12.07.2019 11:56:51;7.82896904639e-07;0.402075141668;656.15625
12.07.2019 11:56:52;7.82896904639e-07;0.402075141668;656.15625
12.07.2019 11:56:53;7.82896904639e-07;0.571753799915;656.375
12.07.2019 11:56:54;7.82896904639e-07;0.571753799915;656.421875
12.07.2019 11:56:55;7.82896904639e-07;0.571753799915;656.40625
12.07.2019 11:56:56;7.82896904639e-07;0.796689271927;656.40625
12.07.2019 11:56:57;7.82896904639e-07;0.796689271927;656.6875
12.07.2019 11:56:58;7.82896904639e-07;1.09058094025;656.796875
12.07.2019 11:56:59;7.82896904639e-07;1.09058094025;656.796875
12.07.2019 11:57:00;7.82896904639e-07;1.09058094025;656.953125
12.07.2019 11:57:01;7.82896904639e-07;1.40321969986;657.0625
12.07.2019 11:57:02;7.82896904639e-07;1.40321969986;657.109375
12.07.2019 11:57:03;7.82896904639e-07;1.40321969986;657.140625
12.07.2019 11:57:04;7.82896904639e-07;1.74273979664;657.140625
12.07.2019 11:57:05;7.82896904639e-07;1.74273979664;657.28125
12.07.2019 11:57:06;7.82896904639e-07;1.74273979664;657.3125
12.07.2019 11:57:07;7.82896904639e-07;2.11064815521;657.34375
12.07.2019 11:57:08;7.82896904639e-07;2.11064815521;657.46875
12.07.2019 11:57:09;0.0808352157474;2.48045372963;657.46875
12.07.2019 11:57:10;0.0808352157474;2.48045372963;657.46875
12.07.2019 11:57:11;0.0808352157474;2.48045372963;657.59375
12.07.2019 11:57:12;0.107782162726;2.88949680328;657.5625
12.07.2019 11:57:13;0.107782162726;2.88949680328;657.5625
12.07.2019 11:57:14;0.107782162726;2.88949680328;657.6875
12.07.2019 11:57:15;0.226342007518;3.25797247887;657.6875
12.07.2019 11:57:16;0.226342007518;3.25797247887;657.75
12.07.2019 11:57:17;0.371848791838;3.66269135475;657.765625
12.07.2019 11:57:18;0.371848791838;3.66269135475;657.75
12.07.2019 11:57:19;0.371848791838;3.66269135475;657.75
12.07.2019 11:57:20;0.549692571163;4.08250045776;657.984375
12.07.2019 11:57:21;0.549692571163;4.08250045776;657.984375
12.07.2019 11:57:22;0.549692571163;4.08250045776;658.109375
12.07.2019 11:57:23;0.846094548702;4.43307590485;658.109375
12.07.2019 11:57:24;0.846094548702;4.43307590485;658.109375
12.07.2019 11:57:25;1.1424933672;4.84043502808;658.109375
12.07.2019 11:57:26;1.1424933672;4.84043502808;658.15625
12.07.2019 11:57:27;1.1424933672;4.84043502808;658.25
12.07.2019 11:57:28;1.52512300014;5.19965362549;658.390625
12.07.2019 11:57:29;1.52512300014;5.19965362549;658.390625
12.07.2019 11:57:30;1.98319876194;5.52309513092;658.515625
12.07.2019 11:57:31;1.98319876194;5.52309513092;658.546875
12.07.2019 11:57:32;1.98319876194;5.52309513092;658.546875
12.07.2019 11:57:33;2.56522750854;5.83205366135;658.546875
12.07.2019 11:57:34;2.56522750854;5.83205366135;658.546875
12.07.2019 11:57:35;2.56522750854;5.83205366135;658.640625
12.07.2019 11:57:36;3.14725637436;6.07628440857;658.734375
12.07.2019 11:57:37;3.14725637436;6.07628440857;658.734375
12.07.2019 11:57:38;3.14725637436;6.07628440857;658.734375
12.07.2019 11:57:39;3.75083708763;6.31181573868;658.796875
12.07.2019 11:57:40;3.75083708763;6.31181573868;658.890625
12.07.2019 11:57:41;4.46759271622;6.4992723465;658.890625
12.07.2019 11:57:42;4.46759271622;6.4992723465;658.984375
12.07.2019 11:57:43;4.46759271622;6.4992723465;658.828125
12.07.2019 11:57:44;5.14123439789;6.62198352814;658.890625
12.07.2019 11:57:45;5.14123439789;6.62198352814;659.09375
12.07.2019 11:57:46;5.14123439789;6.62198352814;659.15625
12.07.2019 11:57:47;5.92804718018;6.72484588623;659.109375
12.07.2019 11:57:48;5.92804718018;6.72484588623;659.34375
12.07.2019 11:57:50;5.92804718018;6.72484588623;659.265625
12.07.2019 11:57:51;6.63941287994;6.78235769272;659.265625
12.07.2019 11:57:52;6.63941287994;6.78235769272;659.328125
12.07.2019 11:57:53;7.41545248032;6.79467344284;659.390625
12.07.2019 11:57:54;7.41545248032;6.79467344284;659.296875
12.07.2019 11:57:55;7.41545248032;6.79467344284;659.296875
12.07.2019 11:57:56;8.15376186371;6.77891397476;659.375
12.07.2019 11:57:57;8.15376186371;6.77891397476;659.375
12.07.2019 11:57:58;8.15376186371;6.77891397476;659.328125
12.07.2019 11:57:59;8.88129711151;6.75084781647;659.34375
12.07.2019 11:58:00;8.88129711151;6.75084781647;659.328125
12.07.2019 11:58:01;9.58727550507;6.69853115082;659.390625
12.07.2019 11:58:02;9.58727550507;6.69853115082;659.53125
12.07.2019 11:58:03;9.58727550507;6.69853115082;659.5625
12.07.2019 11:58:04;10.2178068161;6.63314676285;659.625
12.07.2019 11:58:05;10.2178068161;6.63314676285;659.578125
12.07.2019 11:58:06;10.2178068161;6.63314676285;659.71875
12.07.2019 11:58:07;10.789056778;6.56814908981;659.734375
12.07.2019 11:58:08;10.789056778;6.56814908981;659.671875
12.07.2019 11:58:09;10.789056778;6.56814908981;659.734375
12.07.2019 11:58:10;11.3333539963;6.49784946442;659.734375
12.07.2019 11:58:11;11.3333539963;6.49784946442;659.734375
12.07.2019 11:58:12;11.8237638474;6.41557788849;659.984375
12.07.2019 11:58:13;11.8237638474;6.41557788849;659.890625
12.07.2019 11:58:14;11.8237638474;6.41557788849;659.8125
12.07.2019 11:58:15;12.23873806;6.31972980499;659.96875
12.07.2019 11:58:16;12.23873806;6.31972980499;659.953125
12.07.2019 11:58:17;12.23873806;6.31972980499;660.0
12.07.2019 11:58:18;12.7129840851;6.23160123825;659.984375
12.07.2019 11:58:19;12.7129840851;6.23160123825;659.953125
12.07.2019 11:58:20;12.7129840851;6.23160123825;660.0
12.07.2019 11:58:21;13.1818265915;6.12440443039;660.0
12.07.2019 11:58:22;13.1818265915;6.12440443039;660.21875
12.07.2019 11:58:23;13.5429105759;6.02503585815;660.21875
12.07.2019 11:58:24;13.5429105759;6.02503585815;660.171875
12.07.2019 11:58:25;13.5429105759;6.02503585815;660.171875
12.07.2019 11:58:26;13.6991891861;5.93133687973;660.328125
12.07.2019 11:58:27;13.6991891861;5.93133687973;660.328125
12.07.2019 11:58:28;13.6991891861;5.93133687973;660.421875
12.07.2019 11:58:29;14.027920723;5.8221206665;660.421875
12.07.2019 11:58:30;14.027920723;5.8221206665;660.359375
12.07.2019 11:58:31;14.027920723;5.8221206665;660.421875
12.07.2019 11:58:32;14.3216295242;5.70898580551;660.4375
12.07.2019 11:58:33;14.3216295242;5.70898580551;660.4375
12.07.2019 11:58:34;14.6207313538;5.59413099289;660.359375
12.07.2019 11:58:35;14.6207313538;5.59413099289;660.484375
12.07.2019 11:58:36;14.8578472137;5.49928569794;660.421875
12.07.2019 11:58:37;14.8578472137;5.49928569794;660.421875
12.07.2019 11:58:38;14.8578472137;5.49928569794;660.515625
12.07.2019 11:58:39;14.98179245;5.39539241791;660.53125
12.07.2019 11:58:40;14.98179245;5.39539241791;660.421875
12.07.2019 11:58:41;15.0949764252;5.30776834488;660.609375
12.07.2019 11:58:42;15.0949764252;5.30776834488;660.515625
12.07.2019 11:58:43;15.0949764252;5.30776834488;660.515625
12.07.2019 11:58:44;15.3159265518;5.20284080505;660.53125
12.07.2019 11:58:45;15.3159265518;5.20284080505;660.53125
12.07.2019 11:58:46;15.3159265518;5.20284080505;660.53125
12.07.2019 11:58:47;15.6985607147;5.09529018402;660.53125
12.07.2019 11:58:48;15.6985607147;5.09529018402;660.609375
12.07.2019 11:58:49;15.6985607147;5.09529018402;660.640625
12.07.2019 11:58:50;15.7416810989;5.01418399811;660.703125
12.07.2019 11:58:51;15.7416810989;5.01418399811;660.703125
12.07.2019 11:58:52;15.8440723419;4.94298839569;660.765625
12.07.2019 11:58:53;15.8440723419;4.94298839569;660.703125
12.07.2019 11:58:54;15.8440723419;4.94298839569;660.703125
12.07.2019 11:58:55;15.8440723419;4.83753061295;660.828125
12.07.2019 11:58:56;15.8440723419;4.83753061295;660.78125
12.07.2019 11:58:57;15.8440723419;4.83753061295;660.875
12.07.2019 11:58:58;16.0003509521;4.7587018013;660.984375
12.07.2019 11:58:59;16.0003509521;4.7587018013;660.921875
12.07.2019 11:59:00;16.1674060822;4.68845796585;661.046875
12.07.2019 11:59:02;16.1674060822;4.68845796585;661.015625
12.07.2019 11:59:03;16.1674060822;4.68845796585;661.015625
12.07.2019 11:59:04;16.2590255737;4.62997579575;661.09375
12.07.2019 11:59:05;16.2590255737;4.62997579575;661.25
12.07.2019 11:59:06;16.2590255737;4.62997579575;661.09375
12.07.2019 11:59:07;16.3937625885;4.56221008301;661.09375
12.07.2019 11:59:08;16.3937625885;4.56221008301;661.234375
12.07.2019 11:59:09;16.3937625885;4.56221008301;661.234375
12.07.2019 11:59:10;16.5958576202;4.4612455368;661.234375
12.07.2019 11:59:11;16.5958576202;4.4612455368;661.234375
12.07.2019 11:59:12;16.6308860779;4.39604759216;661.234375
12.07.2019 11:59:13;16.6308860779;4.39604759216;661.265625
12.07.2019 11:59:14;16.6308860779;4.39604759216;661.328125
12.07.2019 11:59:15;16.7063274384;4.32698774338;661.328125
12.07.2019 11:59:16;16.7063274384;4.32698774338;661.359375
12.07.2019 11:59:17;16.7063274384;4.32698774338;661.359375
12.07.2019 11:59:18;16.7736930847;4.2655582428;661.265625
12.07.2019 11:59:19;16.7736930847;4.2655582428;661.265625
12.07.2019 11:59:20;16.7736930847;4.2655582428;661.3125
12.07.2019 11:59:21;16.9299755096;4.2024474144;661.3125
12.07.2019 11:59:22;16.9299755096;4.2024474144;661.46875
12.07.2019 11:59:23;16.9299755096;4.2024474144;661.46875
12.07.2019 11:59:24;16.9380588531;4.14681911469;661.53125
12.07.2019 11:59:25;16.9380588531;4.14681911469;661.578125
12.07.2019 11:59:26;16.9380569458;4.09611845016;661.578125
12.07.2019 11:59:27;16.9380569458;4.09611845016;661.671875
12.07.2019 11:59:28;16.9380569458;4.09611845016;661.671875
12.07.2019 11:59:29;17.0000286102;4.03961038589;661.734375
12.07.2019 11:59:30;17.0000286102;4.03961038589;661.734375
12.07.2019 11:59:31;17.0485363007;3.98619556427;661.671875
12.07.2019 11:59:32;17.0485363007;3.98619556427;661.671875
12.07.2019 11:59:33;17.0485363007;3.98619556427;661.734375
12.07.2019 11:59:34;17.0539283752;3.95355939865;661.734375
12.07.2019 11:59:35;17.0539283752;3.95355939865;661.78125
12.07.2019 11:59:36;17.0539283752;3.95355939865;661.890625
12.07.2019 11:59:37;17.1428546906;3.91689109802;661.890625
12.07.2019 11:59:38;17.1428546906;3.91689109802;661.828125
12.07.2019 11:59:39;17.1913566589;3.87327528;661.828125
12.07.2019 11:59:40;17.1913566589;3.87327528;661.921875
12.07.2019 11:59:41;17.1913566589;3.87327528;661.921875
12.07.2019 11:59:42;17.2452487946;3.84840416908;661.890625
12.07.2019 11:59:43;17.2452487946;3.84840416908;661.890625
12.07.2019 11:59:44;17.2452487946;3.84840416908;662.015625
12.07.2019 11:59:45;17.2452487946;3.80108499527;662.015625
12.07.2019 11:59:46;17.3287754059;3.76460576057;662.09375
12.07.2019 11:59:47;17.3287754059;3.76460576057;662.09375
12.07.2019 11:59:48;17.3287754059;3.76460576057;662.1875
12.07.2019 11:59:49;17.3287754059;3.76460576057;662.1875
12.07.2019 11:59:50;17.4419441223;3.7087597847;662.15625
12.07.2019 11:59:51;17.4419441223;3.7087597847;662.1875
12.07.2019 11:59:52;17.5012283325;3.66628503799;662.234375
12.07.2019 11:59:53;17.5012283325;3.66628503799;662.234375
12.07.2019 11:59:54;17.5012283325;3.66628503799;662.28125
12.07.2019 11:59:55;17.479675293;3.62276101112;662.328125
12.07.2019 11:59:56;17.479675293;3.62276101112;662.421875
12.07.2019 11:59:57;17.479675293;3.62276101112;662.484375
12.07.2019 11:59:58;17.4985275269;3.57199501991;662.484375
12.07.2019 11:59:59;17.4985275269;3.57199501991;662.5
12.07.2019 12:00:00;17.6036186218;3.52715802193;662.421875
12.07.2019 12:00:01;17.6036186218;3.52715802193;662.53125
12.07.2019 12:00:02;17.6036186218;3.52715802193;662.5625
12.07.2019 12:00:03;17.679063797;3.50388908386;662.6875
12.07.2019 12:00:04;17.679063797;3.50388908386;662.6875
12.07.2019 12:00:05;17.8137950897;3.47702646255;662.578125
12.07.2019 12:00:06;17.8137950897;3.47702646255;662.671875
12.07.2019 12:00:07;17.8137950897;3.47702646255;662.59375
12.07.2019 12:00:08;17.8137950897;3.47702646255;662.515625
12.07.2019 12:00:09;17.7841472626;3.44587016106;662.671875
12.07.2019 12:00:10;17.7841472626;3.44587016106;662.65625
12.07.2019 12:00:11;17.816493988;3.40519285202;662.6875
12.07.2019 12:00:12;17.816493988;3.40519285202;662.734375
12.07.2019 12:00:13;17.816493988;3.40519285202;662.8125
12.07.2019 12:00:15;17.9242744446;3.36220097542;662.90625
12.07.2019 12:00:16;17.9242744446;3.36220097542;662.90625
12.07.2019 12:00:17;17.9242744446;3.36220097542;662.90625
12.07.2019 12:00:18;17.9000301361;3.31937026978;662.96875
12.07.2019 12:00:19;17.9000301361;3.31937026978;663.03125
12.07.2019 12:00:20;17.972782135;3.27955293655;662.9375
12.07.2019 12:00:21;17.972782135;3.27955293655;663.0625
12.07.2019 12:00:22;17.972782135;3.27955293655;662.96875
12.07.2019 12:00:23;18.0212802887;3.25030064583;663.078125
12.07.2019 12:00:24;18.0212802887;3.25030064583;663.171875
12.07.2019 12:00:25;18.0212802887;3.25030064583;663.34375
12.07.2019 12:00:26;17.9997291565;3.2181019783;663.25
12.07.2019 12:00:27;17.9997291565;3.2181019783;663.34375
12.07.2019 12:00:28;17.9997291565;3.2181019783;663.25
12.07.2019 12:00:29;18.1048030853;3.1932079792;663.34375
12.07.2019 12:00:30;18.1048030853;3.1932079792;663.328125
12.07.2019 12:00:31;18.107503891;3.17021846771;663.34375
12.07.2019 12:00:32;18.107503891;3.17021846771;663.375
12.07.2019 12:00:33;18.107503891;3.17021846771;663.375
12.07.2019 12:00:34;18.1263656616;3.14395022392;663.375
12.07.2019 12:00:35;18.1263656616;3.14395022392;663.28125
12.07.2019 12:00:36;18.1263656616;3.14395022392;663.375
12.07.2019 12:00:37;18.156003952;3.12068939209;663.3125
12.07.2019 12:00:38;18.156003952;3.12068939209;663.375
12.07.2019 12:00:39;18.2341537476;3.08541321754;663.40625
12.07.2019 12:00:40;18.2341537476;3.08541321754;663.375
12.07.2019 12:00:41;18.2341537476;3.08541321754;663.578125
12.07.2019 12:00:42;18.2799491882;3.05989074707;663.5625
12.07.2019 12:00:43;18.2799491882;3.05989074707;663.53125
12.07.2019 12:00:44;18.2799491882;3.05989074707;663.65625
12.07.2019 12:00:45;18.261095047;3.03106188774;663.578125
12.07.2019 12:00:46;18.261095047;3.03106188774;663.625
12.07.2019 12:00:47;18.261095047;3.03106188774;663.65625
12.07.2019 12:00:48;18.3446273804;3.00438475609;663.671875
12.07.2019 12:00:49;18.3446273804;3.00438475609;663.625
12.07.2019 12:00:50;18.3419322968;2.98175382614;663.578125
12.07.2019 12:00:51;18.3419322968;2.98175382614;663.625
12.07.2019 12:00:52;18.3419322968;2.98175382614;663.671875
12.07.2019 12:00:53;18.344619751;2.9623067379;663.625
12.07.2019 12:00:54;18.344619751;2.9623067379;663.671875
12.07.2019 12:00:55;18.344619751;2.9623067379;663.5625
12.07.2019 12:00:56;18.3634910583;2.94550395012;663.65625
12.07.2019 12:00:57;18.3634910583;2.94550395012;663.578125
12.07.2019 12:00:58;18.3230628967;2.92300868034;663.578125
12.07.2019 12:00:59;18.3230628967;2.92300868034;663.65625
12.07.2019 12:01:00;18.3230628967;2.92300868034;663.578125
12.07.2019 12:01:01;18.3904380798;2.89639854431;663.5625
12.07.2019 12:01:02;18.3904380798;2.89639854431;663.734375
12.07.2019 12:01:03;18.4362354279;2.87273406982;663.671875
12.07.2019 12:01:04;18.4362354279;2.87273406982;663.734375
12.07.2019 12:01:05;18.4362354279;2.87273406982;663.796875
12.07.2019 12:01:06;18.4308452606;2.8565325737;663.65625
12.07.2019 12:01:07;18.4308452606;2.8565325737;663.796875
12.07.2019 12:01:08;18.4308452606;2.8565325737;663.71875
12.07.2019 12:01:09;18.4524116516;2.8285651207;663.859375
12.07.2019 12:01:10;18.4524116516;2.8285651207;663.984375
12.07.2019 12:01:11;18.5386390686;2.81337118149;663.859375
12.07.2019 12:01:12;18.5386390686;2.81337118149;663.828125
12.07.2019 12:01:13;18.5386390686;2.81337118149;663.828125
12.07.2019 12:01:14;18.5386447906;2.78836083412;663.9375
12.07.2019 12:01:15;18.5386447906;2.78836083412;663.921875
12.07.2019 12:01:16;18.5386447906;2.78836083412;663.921875
12.07.2019 12:01:17;18.6275520325;2.77823066711;664.03125
12.07.2019 12:01:18;18.6275520325;2.77823066711;664.03125
12.07.2019 12:01:19;18.6275520325;2.77823066711;664.03125
12.07.2019 12:01:20;18.6087036133;2.74737405777;664.078125
12.07.2019 12:01:21;18.6087036133;2.74737405777;664.046875
12.07.2019 12:01:22;18.6464233398;2.71596837044;664.046875
12.07.2019 12:01:23;18.6464233398;2.71596837044;664.28125
12.07.2019 12:01:24;18.6464233398;2.71596837044;664.15625
12.07.2019 12:01:25;18.6464233398;2.68453240395;664.328125
