;CO2;CO;T кат
17.07.2019 14:55:37;7.82896904639e-07;0.157488390803;650.375
17.07.2019 14:55:38;7.82896904639e-07;0.15698248148;650.359375
17.07.2019 14:55:39;7.82896904639e-07;0.15698248148;650.46875
17.07.2019 14:55:40;7.82896904639e-07;0.15698248148;650.46875
17.07.2019 14:55:41;7.82896904639e-07;0.157488390803;650.46875
17.07.2019 14:55:42;7.82896904639e-07;0.163066342473;650.609375
17.07.2019 14:55:43;7.82896904639e-07;0.163066342473;650.640625
17.07.2019 14:55:44;7.82896904639e-07;0.163066342473;650.6875
17.07.2019 14:55:45;7.82896904639e-07;0.163066342473;650.6875
17.07.2019 14:55:46;7.82896904639e-07;0.167962744832;650.734375
17.07.2019 14:55:47;7.82896904639e-07;0.167962744832;650.734375
17.07.2019 14:55:48;7.82896904639e-07;0.164920821786;650.875
17.07.2019 14:55:49;7.82896904639e-07;0.164920821786;650.875
17.07.2019 14:55:50;7.82896904639e-07;0.164920821786;651.109375
17.07.2019 14:55:51;7.82896904639e-07;0.166780129075;651.109375
17.07.2019 14:55:52;7.82896904639e-07;0.166780129075;651.28125
17.07.2019 14:55:53;7.82896904639e-07;0.173369899392;651.28125
17.07.2019 14:55:54;7.82896904639e-07;0.173369899392;651.640625
17.07.2019 14:55:55;7.82896904639e-07;0.173369899392;651.640625
17.07.2019 14:55:56;7.82896904639e-07;0.172354847193;652.0
17.07.2019 14:55:57;7.82896904639e-07;0.172354847193;652.109375
17.07.2019 14:55:58;7.82896904639e-07;0.172354847193;652.421875
17.07.2019 14:55:59;7.82896904639e-07;0.170495539904;652.421875
17.07.2019 14:56:00;7.82896904639e-07;0.170495539904;652.421875
17.07.2019 14:56:01;7.82896904639e-07;0.170495539904;652.84375
17.07.2019 14:56:02;7.82896904639e-07;0.164582461119;653.046875
17.07.2019 14:56:03;7.82896904639e-07;0.164582461119;653.3125
17.07.2019 14:56:05;7.82896904639e-07;0.173371508718;653.3125
17.07.2019 14:56:06;7.82896904639e-07;0.173371508718;653.703125
17.07.2019 14:56:07;7.82896904639e-07;0.173371508718;653.703125
17.07.2019 14:56:08;7.82896904639e-07;0.178269535303;654.15625
17.07.2019 14:56:09;7.82896904639e-07;0.178269535303;654.15625
17.07.2019 14:56:10;7.82896904639e-07;0.178269535303;654.53125
17.07.2019 14:56:11;7.82896904639e-07;0.178103581071;654.53125
17.07.2019 14:56:12;7.82896904639e-07;0.178103581071;654.75
17.07.2019 14:56:13;7.82896904639e-07;0.183003202081;654.75
17.07.2019 14:56:14;7.82896904639e-07;0.183003202081;654.984375
17.07.2019 14:56:15;7.82896904639e-07;0.183003202081;655.1875
17.07.2019 14:56:16;7.82896904639e-07;0.194658562541;655.1875
17.07.2019 14:56:17;7.82896904639e-07;0.194658562541;655.53125
17.07.2019 14:56:18;7.82896904639e-07;0.194658562541;655.53125
17.07.2019 14:56:19;7.82896904639e-07;0.211553499103;655.828125
17.07.2019 14:56:20;7.82896904639e-07;0.211553499103;655.828125
17.07.2019 14:56:21;7.82896904639e-07;0.211553499103;656.109375
17.07.2019 14:56:22;7.82896904639e-07;0.243144109845;656.109375
17.07.2019 14:56:23;7.82896904639e-07;0.243144109845;656.5
17.07.2019 14:56:24;7.82896904639e-07;0.280483454466;656.5
17.07.2019 14:56:25;7.82896904639e-07;0.280483454466;656.796875
17.07.2019 14:56:26;7.82896904639e-07;0.280483454466;656.796875
17.07.2019 14:56:27;7.82896904639e-07;0.333531916142;656.796875
17.07.2019 14:56:28;7.82896904639e-07;0.333531916142;657.296875
